time,TR_000,TR_001,TR_002,TR_003,TR_004,TR_005,TR_006,TR_007,TR_008,TR_009,TR_010,TR_011,TR_012,TR_013,TR_014,TR_015,TR_016,TR_017,TR_018,TR_019,TR_020,TR_021,TR_022,TR_023,TR_024,TR_025,TR_026,TR_027,TR_028,TR_029,TR_030,TR_031,TR_032,TR_033,TR_034,TR_035,TR_036,TR_037,TR_038,TR_039,TR_040,TR_041,TR_042,TR_043,TR_044,TR_045,TR_046,TR_047,TR_048,TR_049,TR_050,TR_051,TR_052,TR_053,TR_054,TR_055,TR_056,TR_057,TR_058,TR_059,TR_060,TR_061,TR_062,TR_063,TR_064,TR_065,TR_066,TR_067,TR_068,TR_069,TR_070,TR_071,TR_072,TR_073,TR_074,TR_075,TR_076,TR_077,TR_078,TR_079,TR_080,TR_081,TR_082,TR_083,TR_084,TR_085,TR_086,TR_087,TR_088,TR_089,TR_090,TR_091,TR_092,TR_093,TR_094,TR_095,TR_096,TR_097,TR_098,TR_099,TR_100,TR_101,TR_102,TR_103,TR_104,TR_105,TR_106,TR_107,TR_108,TR_109,TR_110,TR_111,TR_112,TR_113,TR_114,TR_115,TR_116,TR_117,TR_118,TR_119,TR_120,TR_121,TR_122,TR_123,TR_124,TR_125,TR_126,TR_127,TR_128,TR_129,TR_130,TR_131,TR_132,TR_133,TR_134,TR_135,TR_136,TR_137,TR_138,TR_139,TR_140,TR_141,TR_142,TR_143,TR_144,TR_145,TR_146,TR_147,TR_148,TR_149,TR_150,TR_151,TR_152,TR_153,TR_154,TR_155,TR_156,TR_157,TR_158,TR_159,TR_160,TR_161,TR_162,TR_163,TR_164,TR_165,TR_166,TR_167,TR_168,TR_169,TR_170,TR_171,TR_172,TR_173,TR_174,TR_175,TR_176,TR_177,TR_178,TR_179,TR_180,TR_181,TR_182,TR_183,TR_184,TR_185,TR_186,TR_187,TR_188,TR_189,TR_190,TR_191,TR_192,TR_193,TR_194,TR_195,TR_196,TR_197,TR_198,TR_199
01/01/2000 00:00:00,-151.142687,-148.924779,-146.642549,-144.294041,-141.87704,-139.389093,-136.827476,-134.18921,-131.471035,-128.669426,-125.780556,-122.8003,-119.72422,-116.547566,-113.265239,-109.871814,-106.361485,-102.728139,-98.965267,-95.066024,-91.023183,-86.829211,-82.476259,-77.956206,-73.260721,-68.381332,-63.309525,-58.036881,-52.555228,-46.856854,-40.934752,-34.782917,-28.396703,-21.773219,-14.911805,-7.814521,-0.486691,7.062585,14.819856,22.7669,30.880347,39.131513,47.486353,55.905759,64.346089,72.760029,81.097649,89.307787,97.339516,105.143716,112.674559,119.890905,126.757335,133.244976,139.33194,145.003404,150.251394,155.074249,159.476002,163.465497,167.055513,170.261939,173.102902,175.598017,177.767753,179.632866,181.21395,182.531108,183.603671,184.450022,185.087474,185.532205,185.79922,185.902359,185.854318,185.666698,185.350048,184.913931,184.366985,183.716985,182.970906,182.134986,181.214781,180.215222,179.14066,177.99492,176.781333,175.502792,174.161765,172.760343,171.300267,169.782923,168.209413,166.580538,164.896827,163.15855,161.365726,159.518139,157.615342,155.656661,153.641205,151.567865,149.435312,147.242006,144.986183,142.665866,140.278846,137.822686,135.294706,132.691995,130.011375,127.249406,124.402374,121.466285,118.436833,115.309417,112.07908,108.740576,105.288276,101.716211,98.018016,94.186972,90.21598,86.097565,81.823887,77.386767,72.777709,67.987957,63.008554,57.830437,52.444556,46.842026,41.014329,34.953545,28.652675,22.10599,15.309477,8.261306,0.962462,-6.582662,-14.365564,-22.372964,-30.586068,-38.980004,-47.523347,-56.177915,-64.898783,-73.634795,-82.329444,-90.922265,-99.350633,-107.551983,-115.466089,-123.037477,-130.217555,-136.966328,-143.253546,-149.059139,-154.373142,-159.194888,-163.531865,-167.398377,-170.813975,-173.801999,-176.388248,-178.599801,-180.464066,-182.008061,-183.257847,-184.238149,-184.972132,-185.481261,-185.78525,-185.90208,-185.848049,-185.63786,-185.284717,-184.800433,-184.19554,-183.479395,-182.66029,-181.74554,-180.741581,-179.65405,-178.487858,-177.247261,-175.935915,-174.556945,-173.112972,-171.606169,-170.0383,-168.410725,-166.724468,-164.980216,-163.178345,-161.318936,-159.401792,-157.426446,-155.392173,-153.297996
01/01/2000 00:00:00,12.2998,12.127446,11.950139,11.767741,11.580094,11.387022,11.18833,10.983801,10.7732,10.556271,10.332734,10.102289,9.86461,9.619349,9.36613,9.104554,8.834189,8.554581,8.265245,7.965665,7.655295,7.333562,6.999861,6.653561,6.294004,5.92051,5.532382,5.12891,4.709379,4.273086,3.819344,3.347509,2.856996,2.347303,1.81805,1.269007,0.70014,0.111653,-0.495958,-1.121856,-1.764814,-2.423168,-3.09478,-3.777018,-4.466754,-5.16039,-5.85391,-6.542968,-7.222999,-7.889367,-8.537511,-9.163114,-9.762248,-10.331503,-10.868089,-11.369889,-11.835486,-12.264134,-12.655722,-13.010687,-13.329935,-13.614746,-13.866679,-14.087488,-14.279046,-14.443279,-14.582114,-14.697439,-14.791072,-14.864738,-14.92006,-14.958546,-14.98159,-14.990468,-14.986348,-14.970286,-14.943239,-14.90607,-14.859551,-14.804374,-14.741154,-14.670441,-14.592717,-14.508412,-14.417899,-14.321505,-14.219514,-14.112168,-13.999674,-13.882205,-13.759901,-13.632876,-13.501214,-13.364977,-13.2242,-13.078899,-12.929066,-12.774673,-12.615675,-12.452003,-12.283572,-12.110279,-11.932001,-11.748595,-11.559901,-11.365741,-11.165915,-10.960205,-10.748369,-10.530149,-10.305261,-10.073399,-9.834234,-9.587412,-9.332552,-9.069249,-8.797068,-8.515547,-8.224195,-7.922491,-7.609885,-7.285795,-6.949614,-6.600705,-6.238408,-5.862039,-5.470902,-5.064287,-4.641487,-4.201803,-3.744564,-3.269143,-2.774978,-2.261602,-1.728674,-1.176015,-0.603652,-0.011861,0.598778,1.227337,1.872489,2.532466,3.205025,3.887439,4.576496,5.268537,5.959512,6.645078,7.320713,7.981858,8.624071,9.243183,9.835433,10.39759,10.927037,11.421823,11.880671,12.302952,12.68864,13.038232,13.352661,13.633216,13.881446,14.099079,14.287952,14.449951,14.586959,14.70082,14.793308,14.866109,14.920807,14.958876,14.98168,14.99047,14.986388,14.970473,14.943663,14.906806,14.860663,14.805915,14.74317,14.672968,14.595789,14.512055,14.422137,14.32636,14.225003,14.11831,14.006485,13.8897,13.768097,13.641788,13.510858,13.37537,13.235361,13.090847,12.941821,12.788259,12.630114,12.467322
01/01/2000 00:00:00,12.276791,12.104758,11.927782,11.745724,11.558427,11.365715,11.167392,10.963245,10.753037,10.536512,10.313391,10.083376,9.84614,9.601336,9.348589,9.0875,8.817639,8.538553,8.249755,7.950733,7.640942,7.319808,6.986728,6.641073,6.282186,5.909388,5.521983,5.119261,4.700512,4.265031,3.812135,3.341179,2.851579,2.342836,1.814568,1.266548,0.698741,0.111351,-0.495127,-1.119857,-1.761615,-2.41874,-3.089097,-3.77006,-4.458506,-5.150844,-5.843065,-6.530831,-7.209588,-7.874705,-8.521632,-9.14606,-9.744067,-10.312251,-10.847827,-11.348683,-11.813402,-12.241244,-12.632093,-12.98639,-13.305037,-13.589311,-13.84077,-14.061163,-14.25236,-14.416284,-14.554858,-14.669966,-14.763422,-14.83695,-14.892168,-14.930582,-14.953582,-14.962444,-14.958331,-14.942299,-14.915304,-14.878204,-14.831772,-14.776698,-14.713598,-14.643017,-14.565439,-14.481292,-14.390949,-14.294736,-14.192936,-14.085791,-13.973508,-13.856259,-13.734185,-13.607398,-13.475983,-13.340001,-13.199488,-13.054459,-12.904907,-12.750804,-12.592103,-12.428738,-12.260624,-12.087656,-11.909711,-11.726649,-11.538309,-11.344513,-11.145062,-10.939737,-10.728298,-10.510487,-10.286021,-10.054594,-9.815877,-9.569518,-9.315137,-9.052328,-8.780657,-8.499664,-8.208858,-7.907721,-7.595701,-7.272219,-6.936669,-6.588415,-6.226797,-5.851135,-5.460732,-5.05488,-4.632873,-4.194015,-3.737634,-3.263104,-2.769867,-2.257454,-1.725526,-1.173903,-0.602614,-0.011933,0.597562,1.224944,1.868888,2.527629,3.198931,3.880069,4.567838,5.258587,5.948273,6.632561,7.306936,7.966851,8.607869,9.22583,9.816979,10.378091,10.906555,11.400422,11.858419,12.279917,12.664889,13.013831,13.327677,13.607712,13.855481,14.07271,14.261233,14.422931,14.559685,14.673334,14.76565,14.838316,14.892912,14.930911,14.953672,14.962446,14.958371,14.942485,14.915726,14.878937,14.83288,14.778234,14.715606,14.645535,14.568499,14.484921,14.395171,14.299572,14.198405,14.09191,13.980293,13.863726,13.74235,13.616276,13.485591,13.350356,13.210608,13.066363,12.917615,12.764339,12.606489,12.444001
01/01/2000 00:00:00,12.238474,12.066976,11.890551,11.709059,11.522344,11.330232,11.132526,10.929014,10.719459,10.503607,10.281181,10.051881,9.815382,9.57134,9.319379,9.059101,8.790079,8.51186,8.22396,7.925868,7.617039,7.296903,6.964859,6.620278,6.262506,5.890866,5.504665,5.103195,4.685747,4.251619,3.800129,3.330637,2.842558,2.335396,1.808771,1.262455,0.696413,0.11085,-0.493741,-1.116527,-1.756287,-2.411365,-3.079633,-3.758472,-4.44477,-5.134946,-5.825005,-6.510621,-7.187253,-7.850288,-8.495188,-9.117658,-9.713789,-10.280191,-10.814084,-11.313367,-11.776627,-12.203123,-12.592745,-12.945928,-13.263573,-13.546954,-13.797623,-14.017324,-14.207921,-14.37133,-14.509468,-14.624215,-14.717378,-14.790675,-14.84572,-14.884013,-14.906941,-14.915775,-14.911675,-14.895694,-14.868783,-14.831799,-14.785513,-14.730612,-14.667708,-14.597348,-14.520014,-14.43613,-14.346069,-14.250158,-14.148676,-14.041867,-13.929935,-13.813052,-13.69136,-13.56497,-13.433966,-13.298409,-13.158335,-13.01376,-12.864676,-12.711055,-12.55285,-12.389996,-12.222407,-12.04998,-11.872592,-11.690103,-11.502352,-11.309162,-11.110335,-10.905652,-10.694875,-10.477745,-10.253981,-10.023278,-9.785308,-9.53972,-9.286134,-9.024148,-8.753327,-8.473214,-8.183319,-7.883124,-7.57208,-7.249611,-6.915111,-6.567947,-6.207462,-5.832976,-5.443795,-5.039215,-4.618529,-4.181044,-3.726092,-3.253049,-2.761355,-2.250547,-1.720283,-1.170387,-0.600884,-0.012051,0.595539,1.22096,1.862892,2.519576,3.188783,3.867796,4.553421,5.242018,5.929557,6.611716,7.283996,7.94186,8.580888,9.196931,9.786247,10.34562,10.872447,11.364784,11.821363,12.241556,12.625336,12.973199,13.286073,13.565241,13.812243,14.028799,14.216738,14.377935,14.514265,14.627562,14.719592,14.792032,14.846459,14.88434,14.907031,14.915777,14.911715,14.895879,14.869202,14.832528,14.786614,14.732138,14.669704,14.599851,14.523055,14.439736,14.350265,14.254964,14.154111,14.047947,13.936678,13.820473,13.699474,13.573793,13.443514,13.308699,13.169386,13.02559,12.877305,12.724505,12.567147,12.405164
01/01/2000 00:00:00,12.184898,12.014148,11.838492,11.657792,11.471892,11.280618,11.083775,10.88115,10.672509,10.457599,10.236143,10.007843,9.772376,9.529398,9.278536,9.019393,8.751544,8.474538,8.187894,7.891101,7.583618,7.264878,6.934281,6.591202,6.234989,5.864969,5.480451,5.08073,4.665102,4.232866,3.783344,3.315898,2.829946,2.324995,1.800666,1.256732,0.693159,0.110151,-0.491802,-1.11187,-1.748835,-2.401051,-3.066398,-3.742268,-4.425562,-5.112716,-5.79975,-6.482359,-7.156022,-7.816145,-8.458211,-9.077944,-9.671452,-10.23536,-10.766903,-11.263986,-11.725204,-12.149821,-12.537725,-12.889352,-13.205597,-13.487729,-13.737292,-13.956025,-14.145782,-14.308471,-14.446002,-14.560243,-14.652996,-14.725971,-14.780773,-14.818898,-14.841726,-14.850521,-14.846439,-14.830527,-14.803735,-14.766914,-14.720831,-14.66617,-14.603543,-14.533492,-14.456497,-14.372982,-14.283316,-14.187826,-14.086789,-13.980449,-13.869008,-13.752638,-13.63148,-13.505644,-13.375215,-13.240252,-13.100794,-12.956852,-12.808422,-12.655475,-12.497965,-12.335825,-12.168971,-11.9973,-11.820691,-11.639002,-11.452075,-11.259732,-11.061777,-10.857992,-10.64814,-10.431963,-10.209181,-9.97949,-9.742565,-9.498054,-9.245582,-8.984745,-8.715113,-8.436229,-8.147607,-7.84873,-7.539052,-7.217999,-6.884968,-6.539328,-6.180426,-5.807585,-5.420113,-5.017309,-4.598471,-4.162907,-3.709953,-3.238987,-2.749453,-2.240886,-1.712951,-1.165468,-0.598464,-0.012214,0.592711,1.21539,1.854509,2.508318,3.174594,3.850637,4.533265,5.218853,5.90339,6.582572,7.25192,7.906917,8.543163,9.156525,9.743277,10.300218,10.824756,11.314955,11.76955,12.187918,12.570032,12.916384,13.2279,13.505855,13.751785,13.9674,14.154522,14.315019,14.450757,14.563561,14.655191,14.727316,14.781506,14.819222,14.841814,14.850523,14.846478,14.830711,14.80415,14.767636,14.721922,14.667683,14.605521,14.535973,14.459512,14.376557,14.287476,14.19259,14.092176,13.986476,13.875692,13.759994,13.639523,13.51439,13.38468,13.250453,13.111748,12.968579,12.820941,12.668808,12.512136,12.35086
01/01/2000 00:00:00,12.116128,11.946339,11.771671,11.591988,11.407134,11.216935,11.021199,10.819714,10.612247,10.398545,10.178335,9.951318,9.717175,9.475563,9.226111,8.968426,8.702083,8.426634,8.1416,7.846476,7.540721,7.223772,6.895033,6.553882,6.199671,5.83173,5.449372,5.051898,4.638604,4.208797,3.761801,3.296981,2.813761,2.311647,1.790265,1.249389,0.688985,0.109256,-0.48931,-1.105888,-1.739268,-2.387809,-3.049407,-3.721465,-4.400904,-5.084178,-5.76733,-6.44608,-7.115932,-7.772318,-8.410746,-9.026966,-9.617108,-10.177815,-10.70634,-11.2006,-11.659198,-12.081403,-12.467102,-12.816731,-13.131178,-13.411707,-13.659853,-13.877343,-14.066023,-14.227788,-14.364537,-14.47813,-14.570357,-14.642918,-14.69741,-14.735318,-14.758016,-14.766761,-14.762702,-14.746881,-14.72024,-14.683628,-14.637806,-14.583455,-14.521183,-14.451528,-14.374969,-14.291926,-14.202768,-14.107817,-14.007353,-13.901614,-13.790803,-13.675092,-13.554619,-13.429495,-13.299803,-13.165604,-13.026934,-12.883807,-12.736216,-12.584134,-12.427514,-12.266291,-12.100381,-11.929681,-11.75407,-11.573409,-11.387539,-11.196284,-10.999449,-10.796817,-10.588152,-10.373198,-10.151675,-9.923284,-9.687699,-9.444572,-9.193528,-8.934168,-8.666061,-8.388756,-8.101766,-7.804581,-7.496656,-7.17742,-6.846274,-6.502592,-6.145721,-5.774991,-5.389713,-4.989189,-4.572723,-4.139625,-3.689236,-3.220936,-2.734172,-2.228485,-1.703536,-1.159151,-0.595356,-0.01242,0.589084,1.208245,1.843753,2.493869,3.156386,3.828616,4.507395,5.189121,5.869804,6.545166,7.210751,7.862069,8.494742,9.104663,9.688125,10.241944,10.763542,11.250995,11.703045,12.119071,12.499046,12.843459,13.153231,13.42963,13.674182,13.88859,14.074664,14.234262,14.369239,14.481411,14.572527,14.644248,14.698134,14.735638,14.758104,14.766763,14.762742,14.747063,14.720651,14.684342,14.638885,14.584951,14.523138,14.453981,14.377949,14.295461,14.20688,14.112528,14.012679,13.907573,13.797412,13.682365,13.562572,13.438142,13.309162,13.17569,13.037765,12.895401,12.748594,12.597317,12.441526,12.281157
01/01/2000 00:00:00,12.032253,11.863635,11.690172,11.511729,11.32815,11.139263,10.944878,10.744783,10.538747,10.326519,10.107828,9.882377,9.649849,9.409903,9.162172,8.906263,8.641757,8.368207,8.085139,7.792049,7.488403,7.173638,6.847165,6.508365,6.156596,5.791191,5.411468,5.016733,4.606288,4.179443,3.735528,3.273912,2.794022,2.295371,1.777583,1.240437,0.683898,0.108168,-0.486267,-1.098588,-1.727593,-2.371654,-3.028678,-3.696088,-4.370824,-5.049366,-5.727785,-6.401827,-7.067031,-7.718858,-8.35285,-8.964785,-9.550821,-10.107626,-10.632471,-11.123287,-11.57869,-11.997952,-12.380964,-12.728155,-13.040411,-13.318984,-13.565401,-13.781376,-13.968741,-14.12938,-14.265177,-14.377979,-14.469564,-14.54162,-14.595732,-14.633377,-14.655917,-14.664602,-14.660571,-14.64486,-14.618404,-14.582046,-14.536542,-14.482569,-14.420729,-14.351558,-14.27553,-14.193063,-14.104524,-14.010233,-13.910465,-13.80546,-13.695418,-13.58051,-13.460873,-13.336616,-13.207824,-13.074556,-12.936848,-12.794714,-12.648147,-12.497119,-12.341586,-12.181482,-12.016722,-11.847207,-11.672814,-11.493406,-11.308825,-11.118897,-10.923427,-10.722201,-10.514984,-10.301521,-10.081536,-9.85473,-9.620779,-9.37934,-9.130038,-8.872477,-8.606232,-8.330851,-8.045854,-7.750732,-7.444945,-7.127926,-6.799079,-6.457783,-6.10339,-5.735234,-5.352632,-4.95489,-4.541315,-4.111226,-3.663964,-3.198915,-2.715532,-2.213355,-1.69205,-1.151444,-0.59156,-0.012668,0.584665,1.199533,1.830638,2.476252,3.134182,3.801761,4.475847,5.152862,5.828846,6.499547,7.160542,7.807371,8.435688,9.04141,9.620859,10.17087,10.688884,11.172988,11.621932,12.035101,12.412466,12.754514,13.062159,13.33666,13.579533,13.792468,13.977263,14.135764,14.269813,14.381214,14.471704,14.542931,14.596447,14.633693,14.656004,14.664604,14.66061,14.645039,14.618809,14.58275,14.537606,14.484044,14.422658,14.353977,14.278469,14.196549,14.10858,14.014878,13.915718,13.811338,13.701936,13.587683,13.468716,13.345145,13.217054,13.084503,12.94753,12.806148,12.660354,12.510121,12.355405,12.196143
01/01/2000 00:00:00,11.933375,11.766139,11.594097,11.417115,11.235039,11.0477,10.854906,10.65645,10.452101,10.241612,10.024711,9.801106,9.570482,9.332501,9.086798,8.832984,8.570643,8.299332,8.018581,7.72789,7.426728,7.11454,6.790738,6.454711,6.10582,5.743405,5.366789,4.975283,4.568196,4.144843,3.70456,3.246721,2.770759,2.276188,1.762638,1.229889,0.677907,0.106892,-0.482673,-1.089976,-1.713825,-2.352603,-3.004235,-3.666165,-4.335358,-5.008322,-5.681159,-6.349653,-7.009377,-7.655831,-8.284593,-8.891477,-9.472674,-10.024878,-10.545384,-11.032143,-11.483779,-11.899573,-12.279415,-12.623734,-12.933407,-13.209676,-13.454054,-13.668242,-13.854058,-14.013369,-14.148043,-14.259914,-14.350742,-14.422202,-14.475868,-14.513202,-14.535556,-14.544169,-14.540172,-14.52459,-14.498352,-14.462294,-14.417166,-14.363637,-14.302307,-14.233706,-14.158305,-14.076518,-13.988708,-13.895193,-13.796247,-13.692107,-13.582972,-13.46901,-13.350358,-13.227125,-13.099393,-12.967223,-12.830648,-12.689684,-12.544324,-12.39454,-12.240288,-12.081502,-11.918099,-11.749979,-11.577022,-11.399091,-11.216031,-11.027667,-10.833807,-10.634238,-10.428727,-10.217022,-9.998849,-9.773911,-9.541888,-9.302437,-9.055189,-8.799751,-8.535699,-8.262588,-7.979939,-7.687249,-7.383982,-7.069575,-6.743439,-6.404956,-6.053484,-5.688363,-5.308915,-4.914451,-4.504286,-4.077742,-3.634166,-3.172951,-2.693552,-2.195513,-1.678505,-1.142351,-0.587079,-0.012955,0.579462,1.18927,1.815184,2.455489,3.108013,3.770109,4.438663,5.110125,5.780567,6.445774,7.101358,7.742896,8.366076,8.966849,9.541566,10.087088,10.600875,11.08103,11.526314,11.936114,12.310403,12.649662,12.954799,13.227062,13.467954,13.679153,13.862441,14.019649,14.152604,14.263096,14.352847,14.423493,14.476571,14.513513,14.535641,14.544171,14.54021,14.524766,14.498751,14.462987,14.418212,14.365088,14.304204,14.236085,14.161196,14.079947,13.992697,13.899763,13.801415,13.697888,13.589383,13.476065,13.358073,13.235514,13.108472,12.977007,12.841155,12.700932,12.556332,12.407329,12.25388,12.095923
01/01/2000 00:00:00,11.81962,11.653972,11.483565,11.308264,11.127919,10.942359,10.751398,10.554827,10.352419,10.143929,9.929089,9.707608,9.479175,9.243453,9.000084,8.74868,8.48883,8.220096,7.94201,7.654079,7.355777,7.046552,6.725824,6.392987,6.047407,5.688432,5.31539,4.927601,4.524377,4.105043,3.668939,3.215445,2.744001,2.254125,1.745451,1.217761,0.671022,0.105432,-0.47853,-1.08006,-1.697975,-2.330676,-2.976105,-3.63173,-4.294545,-4.961092,-5.627508,-6.289619,-6.943039,-7.583311,-8.206057,-8.807131,-9.382761,-9.929673,-10.445189,-10.927278,-11.374582,-11.786386,-12.162583,-12.503598,-12.810298,-13.083916,-13.32595,-13.538084,-13.722117,-13.8799,-14.013283,-14.124081,-14.214039,-14.284815,-14.337966,-14.374943,-14.397083,-14.405613,-14.401654,-14.386222,-14.360235,-14.324522,-14.279825,-14.226808,-14.166064,-14.098119,-14.023439,-13.942433,-13.855463,-13.762842,-13.664841,-13.561696,-13.453604,-13.34073,-13.223212,-13.101156,-12.974644,-12.843736,-12.708467,-12.568849,-12.424877,-12.276524,-12.123745,-11.966475,-11.804633,-11.638119,-11.466814,-11.290583,-11.109271,-10.922707,-10.730698,-10.533036,-10.329488,-10.119806,-9.903718,-9.680928,-9.451122,-9.21396,-8.969075,-8.716077,-8.454549,-8.184048,-7.904101,-7.614209,-7.313841,-7.00244,-6.679422,-6.344175,-5.996064,-5.634434,-5.258614,-4.867922,-4.461679,-4.039213,-3.599879,-3.143074,-2.668258,-2.17498,-1.662913,-1.131884,-0.581916,-0.013276,0.573484,1.177471,1.797412,2.431611,3.077915,3.733704,4.395892,5.060965,5.725031,6.383918,7.033276,7.668726,8.285995,8.881074,9.450346,9.990703,10.499627,10.975239,11.41631,11.822234,12.192983,12.529034,12.831285,13.100973,13.339587,13.548787,13.730341,13.886061,14.017758,14.127203,14.216104,14.286081,14.338656,14.375248,14.397167,14.405615,14.401692,14.386394,14.360626,14.325202,14.280852,14.228232,14.167926,14.100453,14.026275,13.945797,13.859377,13.767324,13.669911,13.567368,13.459893,13.347652,13.23078,13.109386,12.983551,12.853335,12.718774,12.579883,12.436657,12.28907,12.13708,11.980623
01/01/2000 00:00:00,11.691128,11.527276,11.358715,11.185314,11.006923,10.823374,10.634481,10.44004,10.239826,10.033594,9.821081,9.602,9.376041,9.142873,8.902139,8.653459,8.396422,8.130598,7.855524,7.57071,7.275638,6.969761,6.652506,6.323271,5.981432,5.626343,5.257339,4.873747,4.474889,4.060093,3.628709,3.180125,2.713784,2.229212,1.726047,1.204072,0.663255,0.103794,-0.47384,-1.068848,-1.680062,-2.305897,-2.944319,-3.592823,-4.248434,-4.907732,-5.566896,-6.221797,-6.868096,-7.501387,-8.117338,-8.71185,-9.281191,-9.822126,-10.332006,-10.808823,-11.251233,-11.658531,-12.030612,-12.367894,-12.671239,-12.941862,-13.181248,-13.391061,-13.573081,-13.729139,-13.861064,-13.970651,-14.059626,-14.129628,-14.182199,-14.218772,-14.24067,-14.249108,-14.245191,-14.229927,-14.204224,-14.168901,-14.124691,-14.072253,-14.012171,-13.944967,-13.8711,-13.790978,-13.704955,-13.613343,-13.516411,-13.414389,-13.307474,-13.195831,-13.079593,-12.958866,-12.833733,-12.704251,-12.570454,-12.432358,-12.289954,-12.143217,-11.992101,-11.836545,-11.676466,-11.511765,-11.342326,-11.168015,-10.988678,-10.804146,-10.614229,-10.41872,-10.21739,-10.009993,-9.796258,-9.575897,-9.348595,-9.114016,-8.8718,-8.62156,-8.362882,-8.095329,-7.818434,-7.531702,-7.234608,-6.926602,-6.607106,-6.275514,-5.931199,-5.573512,-5.20179,-4.815359,-4.413545,-3.995686,-3.561143,-3.109318,-2.639678,-2.151778,-1.645292,-1.12005,-0.576075,-0.013628,0.566742,1.164154,1.77735,2.404651,3.043929,3.692593,4.34759,5.005446,5.662312,6.314058,6.956384,7.584956,8.195549,8.784195,9.347317,9.881837,10.385267,10.855747,11.292059,11.693604,12.060355,12.392781,12.691772,12.958551,13.19459,13.401533,13.581128,13.735167,13.865442,13.973705,14.061646,14.130867,14.182874,14.21907,14.240752,14.249109,14.245228,14.230096,14.204607,14.169566,14.125696,14.073645,14.013992,13.94725,13.873875,13.794269,13.708784,13.617729,13.52137,13.419938,13.313628,13.202603,13.086998,12.966918,12.842447,12.713642,12.580539,12.443153,12.301479,12.155492,12.005148,11.850387
